tag_index,tag_name,unmasked_weight,masked_rowsum,p,N,Nd
14428,hour:2014-7-26-20,12,24825412604,68724326401,35162,420370
14429,hour:2014-7-26-21,12,2150053018,68724326401,35162,420370
14430,hour:2014-7-26-22,12,9773103121,68724326401,35162,420370
14431,hour:2014-7-26-23,12,48023235765,68724326401,35162,420370
14432,hour:2014-7-26-3,12,2631390190,68724326401,35162,420370
14433,hour:2014-7-26-4,12,36521824231,68724326401,35162,420370
14434,hour:2014-7-26-5,12,17044480766,68724326401,35162,420370
14435,hour:2014-7-26-6,12,18518115903,68724326401,35162,420370
14436,hour:2014-7-26-7,12,47658120340,68724326401,35162,420370
14437,hour:2014-7-26-8,12,27504738822,68724326401,35162,420370
14438,hour:2014-7-26-9,12,124145665,68724326401,35162,420370
14439,hour:2014-7-27-0,12,5662927752,68724326401,35162,420370
14440,hour:2014-7-27-1,12,63738243718,68724326401,35162,420370
14441,hour:2014-7-27-10,12,37875253786,68724326401,35162,420370
14442,hour:2014-7-27-11,12,3331938539,68724326401,35162,420370
14443,hour:2014-7-27-12,12,26832732536,68724326401,35162,420370
14444,hour:2014-7-27-13,12,19057916196,68724326401,35162,420370
14445,hour:2014-7-27-14,12,35207151293,68724326401,35162,420370
14446,hour:2014-7-27-15,12,5028488708,68724326401,35162,420370
14447,hour:2014-7-27-16,12,48901093190,68724326401,35162,420370
14448,hour:2014-7-27-17,12,45801847722,68724326401,35162,420370
14449,hour:2014-7-27-18,12,68286918481,68724326401,35162,420370
14450,hour:2014-7-27-19,12,59338610328,68724326401,35162,420370
14451,hour:2014-7-27-2,12,62370827561,68724326401,35162,420370
14452,hour:2014-7-27-20,12,36986036694,68724326401,35162,420370
14453,hour:2014-7-27-21,12,32035985754,68724326401,35162,420370
14454,hour:2014-7-27-22,12,1539958833,68724326401,35162,420370
14455,hour:2014-7-27-23,12,34581528964,68724326401,35162,420370
14456,hour:2014-7-27-3,12,50951147444,68724326401,35162,420370
14457,hour:2014-7-27-4,12,49863121403,68724326401,35162,420370
14458,hour:2014-7-27-5,12,17570730031,68724326401,35162,420370
14459,hour:2014-7-27-6,12,27639036246,68724326401,35162,420370
14460,hour:2014-7-27-7,12,1190010395,68724326401,35162,420370
14461,hour:2014-7-27-8,12,40622700412,68724326401,35162,420370
14462,hour:2014-7-27-9,12,50749901286,68724326401,35162,420370
14463,hour:2014-7-28-0,12,31550310245,68724326401,35162,420370
14464,hour:2014-7-28-1,12,6446184609,68724326401,35162,420370
14465,hour:2014-7-28-10,12,20906015292,68724326401,35162,420370
14466,hour:2014-7-28-11,12,22781589505,68724326401,35162,420370
14467,hour:2014-7-28-12,12,50549210193,68724326401,35162,420370
14468,hour:2014-7-28-13,12,59033298990,68724326401,35162,420370
14469,hour:2014-7-28-14,12,40224854258,68724326401,35162,420370
14470,hour:2014-7-28-15,12,20033622165,68724326401,35162,420370
14471,hour:2014-7-28-16,12,54238015931,68724326401,35162,420370
14472,hour:2014-7-28-17,12,14248826390,68724326401,35162,420370
14473,hour:2014-7-28-18,12,18248107459,68724326401,35162,420370
14474,hour:2014-7-28-19,12,57641623651,68724326401,35162,420370
14475,hour:2014-7-28-2,12,28211765889,68724326401,35162,420370
14476,hour:2014-7-28-20,12,15180952234,68724326401,35162,420370
14477,hour:2014-7-28-21,12,44025693295,68724326401,35162,420370
14478,hour:2014-7-28-22,12,58005622432,68724326401,35162,420370
14479,hour:2014-7-28-23,12,22687879267,68724326401,35162,420370
14480,hour:2014-7-28-3,12,11770961092,68724326401,35162,420370
14481,hour:2014-7-28-4,12,57137208929,68724326401,35162,420370
14482,hour:2014-7-28-5,12,39004412498,68724326401,35162,420370
14483,hour:2014-7-28-6,12,55915653849,68724326401,35162,420370
14484,hour:2014-7-28-7,12,63277231588,68724326401,35162,420370
14485,hour:2014-7-28-8,12,59835580079,68724326401,35162,420370
14486,hour:2014-7-28-9,12,43213583211,68724326401,35162,420370
14487,hour:2014-7-29-0,12,66315455327,68724326401,35162,420370
14488,hour:2014-7-29-1,12,55416067560,68724326401,35162,420370
14489,hour:2014-7-29-10,12,12135639345,68724326401,35162,420370
14490,hour:2014-7-29-11,12,20475592180,68724326401,35162,420370
14491,hour:2014-7-29-12,12,66077587439,68724326401,35162,420370
14492,hour:2014-7-29-13,12,58407729926,68724326401,35162,420370
14493,hour:2014-7-29-14,12,67381494908,68724326401,35162,420370
14494,hour:2014-7-29-15,12,22434388173,68724326401,35162,420370
14495,hour:2014-7-29-16,12,44476539572,68724326401,35162,420370
14496,hour:2014-7-29-17,12,67671251983,68724326401,35162,420370
14497,hour:2014-7-29-18,12,21645007730,68724326401,35162,420370
14498,hour:2014-7-29-19,12,56767142791,68724326401,35162,420370
14499,hour:2014-7-29-2,12,36455144697,68724326401,35162,420370
14500,hour:2014-7-29-20,12,15595590091,68724326401,35162,420370
14501,hour:2014-7-29-21,12,40982658575,68724326401,35162,420370
14502,hour:2014-7-29-22,12,46187376319,68724326401,35162,420370
14503,hour:2014-7-29-23,12,51956268457,68724326401,35162,420370
14504,hour:2014-7-29-3,12,64068683035,68724326401,35162,420370
14505,hour:2014-7-29-4,12,44828164916,68724326401,35162,420370
14506,hour:2014-7-29-5,12,11230418949,68724326401,35162,420370
14507,hour:2014-7-29-6,12,39457988271,68724326401,35162,420370
14508,hour:2014-7-29-7,12,67502180071,68724326401,35162,420370
14509,hour:2014-7-29-8,12,14426059781,68724326401,35162,420370
14510,hour:2014-7-29-9,12,27044703124,68724326401,35162,420370
14511,hour:2014-7-3-0,12,9463547028,68724326401,35162,420370
14512,hour:2014-7-3-1,12,21218273507,68724326401,35162,420370
14513,hour:2014-7-3-10,12,15898935454,68724326401,35162,420370
14514,hour:2014-7-3-11,12,66221254069,68724326401,35162,420370
14515,hour:2014-7-3-12,12,50444143311,68724326401,35162,420370
14516,hour:2014-7-3-13,12,32268430715,68724326401,35162,420370
14517,hour:2014-7-3-14,12,22835905147,68724326401,35162,420370
14518,hour:2014-7-3-15,12,2151697636,68724326401,35162,420370
14519,hour:2014-7-3-16,12,22521125928,68724326401,35162,420370
14520,hour:2014-7-3-17,12,35073248031,68724326401,35162,420370
14521,hour:2014-7-3-18,12,58534501517,68724326401,35162,420370
14522,hour:2014-7-3-19,12,56041410444,68724326401,35162,420370
14523,hour:2014-7-3-2,12,33513000271,68724326401,35162,420370
14524,hour:2014-7-3-20,12,30388862713,68724326401,35162,420370
14525,hour:2014-7-3-21,12,2542865488,68724326401,35162,420370
14526,hour:2014-7-3-22,12,68081789134,68724326401,35162,420370
14527,hour:2014-7-3-23,12,34322109988,68724326401,35162,420370
14528,hour:2014-7-3-3,12,28175371311,68724326401,35162,420370
14529,hour:2014-7-3-4,12,64766583155,68724326401,35162,420370
14530,hour:2014-7-3-5,12,57620657266,68724326401,35162,420370
14531,hour:2014-7-3-6,12,37563875271,68724326401,35162,420370
14532,hour:2014-7-3-7,12,57046409302,68724326401,35162,420370
14533,hour:2014-7-3-8,12,27144199486,68724326401,35162,420370
14534,hour:2014-7-3-9,12,4540463137,68724326401,35162,420370
14535,hour:2014-7-30-0,12,10674652267,68724326401,35162,420370
14536,hour:2014-7-30-1,12,25980139130,68724326401,35162,420370
14537,hour:2014-7-30-10,12,41207505131,68724326401,35162,420370
14538,hour:2014-7-30-11,12,28921785368,68724326401,35162,420370
14539,hour:2014-7-30-12,12,54144974080,68724326401,35162,420370
14540,hour:2014-7-30-13,12,35742186948,68724326401,35162,420370
14541,hour:2014-7-30-14,12,27390585309,68724326401,35162,420370
14542,hour:2014-7-30-15,12,15558851380,68724326401,35162,420370
14543,hour:2014-7-30-16,12,32021728448,68724326401,35162,420370
14544,hour:2014-7-30-17,12,30691979463,68724326401,35162,420370
14545,hour:2014-7-30-18,12,10361155688,68724326401,35162,420370
14546,hour:2014-7-30-19,12,47374396045,68724326401,35162,420370
14547,hour:2014-7-30-2,12,60874584309,68724326401,35162,420370
14548,hour:2014-7-30-20,12,50481277769,68724326401,35162,420370
14549,hour:2014-7-30-21,12,8708482637,68724326401,35162,420370
14550,hour:2014-7-30-22,12,21189143259,68724326401,35162,420370
14551,hour:2014-7-30-23,12,34064995508,68724326401,35162,420370
14552,hour:2014-7-30-3,12,7295900554,68724326401,35162,420370
14553,hour:2014-7-30-4,12,17277839001,68724326401,35162,420370
14554,hour:2014-7-30-5,12,17583410815,68724326401,35162,420370
14555,hour:2014-7-30-6,12,34864842314,68724326401,35162,420370
14556,hour:2014-7-30-7,12,61420881689,68724326401,35162,420370
14557,hour:2014-7-30-8,12,25150161257,68724326401,35162,420370
14558,hour:2014-7-30-9,12,68513572596,68724326401,35162,420370
14559,hour:2014-7-31-0,12,63695388311,68724326401,35162,420370
14560,hour:2014-7-31-1,12,6982734708,68724326401,35162,420370
14561,hour:2014-7-31-10,12,17484577364,68724326401,35162,420370
14562,hour:2014-7-31-11,12,23937134377,68724326401,35162,420370
14563,hour:2014-7-31-12,12,55544466474,68724326401,35162,420370
14564,hour:2014-7-31-13,12,33902927508,68724326401,35162,420370
14565,hour:2014-7-31-14,12,63513225194,68724326401,35162,420370
14566,hour:2014-7-31-15,12,27653259520,68724326401,35162,420370
14567,hour:2014-7-31-16,12,39152418131,68724326401,35162,420370
14568,hour:2014-7-31-17,12,180617913,68724326401,35162,420370
14569,hour:2014-7-31-18,12,52125134288,68724326401,35162,420370
14570,hour:2014-7-31-19,12,44083498136,68724326401,35162,420370
14571,hour:2014-7-31-2,12,50627554713,68724326401,35162,420370
14572,hour:2014-7-31-20,12,43846958361,68724326401,35162,420370
14573,hour:2014-7-31-21,12,24838189796,68724326401,35162,420370
14574,hour:2014-7-31-22,12,59392843889,68724326401,35162,420370
14575,hour:2014-7-31-23,12,52997588864,68724326401,35162,420370
14576,hour:2014-7-31-3,12,1685539081,68724326401,35162,420370
14577,hour:2014-7-31-4,12,37989263368,68724326401,35162,420370
14578,hour:2014-7-31-5,12,66193439650,68724326401,35162,420370
14579,hour:2014-7-31-6,12,28644458569,68724326401,35162,420370
14580,hour:2014-7-31-7,12,50576927008,68724326401,35162,420370
14581,hour:2014-7-31-8,12,36072993523,68724326401,35162,420370
14582,hour:2014-7-31-9,12,67753870152,68724326401,35162,420370
14583,hour:2014-7-4-0,12,61417820514,68724326401,35162,420370
14584,hour:2014-7-4-1,12,18141189757,68724326401,35162,420370
14585,hour:2014-7-4-10,12,26943875982,68724326401,35162,420370
14586,hour:2014-7-4-11,12,30184018142,68724326401,35162,420370
14587,hour:2014-7-4-12,12,11175979402,68724326401,35162,420370
14588,hour:2014-7-4-13,12,33300207802,68724326401,35162,420370
14589,hour:2014-7-4-14,12,30342433737,68724326401,35162,420370
14590,hour:2014-7-4-15,12,17157681433,68724326401,35162,420370
14591,hour:2014-7-4-16,12,58445638214,68724326401,35162,420370
14592,hour:2014-7-4-17,12,27449752468,68724326401,35162,420370
14593,hour:2014-7-4-18,12,2863959497,68724326401,35162,420370
14594,hour:2014-7-4-19,12,1434812756,68724326401,35162,420370
14595,hour:2014-7-4-2,12,51986064552,68724326401,35162,420370
14596,hour:2014-7-4-20,12,68341294586,68724326401,35162,420370
14597,hour:2014-7-4-21,12,37221334957,68724326401,35162,420370
14598,hour:2014-7-4-22,12,58853815544,68724326401,35162,420370
14599,hour:2014-7-4-23,12,39889481573,68724326401,35162,420370
14600,hour:2014-7-4-3,12,55366252399,68724326401,35162,420370
14601,hour:2014-7-4-4,12,63050442234,68724326401,35162,420370
14602,hour:2014-7-4-5,12,9694406525,68724326401,35162,420370
14603,hour:2014-7-4-6,12,54108582569,68724326401,35162,420370
14604,hour:2014-7-4-7,12,13194053390,68724326401,35162,420370
14605,hour:2014-7-4-8,12,60584152924,68724326401,35162,420370
14606,hour:2014-7-4-9,12,27263313979,68724326401,35162,420370
14607,hour:2014-7-5-0,12,25957624556,68724326401,35162,420370
14608,hour:2014-7-5-1,12,13555362280,68724326401,35162,420370
14609,hour:2014-7-5-10,12,56898270138,68724326401,35162,420370
14610,hour:2014-7-5-11,12,47159015928,68724326401,35162,420370
14611,hour:2014-7-5-12,12,43159486874,68724326401,35162,420370
14612,hour:2014-7-5-13,12,28883513403,68724326401,35162,420370
14613,hour:2014-7-5-14,12,27862257453,68724326401,35162,420370
14614,hour:2014-7-5-15,12,68717333341,68724326401,35162,420370
14615,hour:2014-7-5-16,12,11010837349,68724326401,35162,420370
14616,hour:2014-7-5-17,12,54533251400,68724326401,35162,420370
14617,hour:2014-7-5-18,12,25876040456,68724326401,35162,420370
14618,hour:2014-7-5-19,12,15192042391,68724326401,35162,420370
14619,hour:2014-7-5-2,12,54984673682,68724326401,35162,420370
14620,hour:2014-7-5-20,12,33338413757,68724326401,35162,420370
14621,hour:2014-7-5-21,12,62942849751,68724326401,35162,420370
14622,hour:2014-7-5-22,12,53697224535,68724326401,35162,420370
14623,hour:2014-7-5-23,12,29836446828,68724326401,35162,420370
14624,hour:2014-7-5-3,12,4129163547,68724326401,35162,420370
14625,hour:2014-7-5-4,12,59871659675,68724326401,35162,420370
14626,hour:2014-7-5-5,12,1688752947,68724326401,35162,420370
14627,hour:2014-7-5-6,12,8729079696,68724326401,35162,420370
14628,hour:2014-7-5-7,12,21065670479,68724326401,35162,420370
14629,hour:2014-7-5-8,12,51197055080,68724326401,35162,420370
14630,hour:2014-7-5-9,12,53485777799,68724326401,35162,420370
14631,hour:2014-7-6-0,12,29819358519,68724326401,35162,420370
14632,hour:2014-7-6-1,12,28613199688,68724326401,35162,420370
14633,hour:2014-7-6-10,12,31095607673,68724326401,35162,420370
14634,hour:2014-7-6-11,12,1598493927,68724326401,35162,420370
14635,hour:2014-7-6-12,12,51697267602,68724326401,35162,420370
14636,hour:2014-7-6-13,12,62814159403,68724326401,35162,420370
14637,hour:2014-7-6-14,12,14999773138,68724326401,35162,420370
14638,hour:2014-7-6-15,12,6667390180,68724326401,35162,420370
14639,hour:2014-7-6-16,12,10612256206,68724326401,35162,420370
14640,hour:2014-7-6-17,12,49736171592,68724326401,35162,420370
14641,hour:2014-7-6-18,12,64754535816,68724326401,35162,420370
14642,hour:2014-7-6-19,12,35116737060,68724326401,35162,420370
14643,hour:2014-7-6-2,12,59409710039,68724326401,35162,420370
14644,hour:2014-7-6-20,12,59992730010,68724326401,35162,420370
14645,hour:2014-7-6-21,12,31835366274,68724326401,35162,420370
14646,hour:2014-7-6-22,12,10034872924,68724326401,35162,420370
14647,hour:2014-7-6-23,12,31175524672,68724326401,35162,420370
14648,hour:2014-7-6-3,12,43209365678,68724326401,35162,420370
14649,hour:2014-7-6-4,12,41977475469,68724326401,35162,420370
14650,hour:2014-7-6-5,12,6713867781,68724326401,35162,420370
14651,hour:2014-7-6-6,12,62373319281,68724326401,35162,420370
14652,hour:2014-7-6-7,12,21703896072,68724326401,35162,420370
14653,hour:2014-7-6-8,12,6361321516,68724326401,35162,420370
14654,hour:2014-7-6-9,12,22397188435,68724326401,35162,420370
14655,hour:2014-7-7-0,12,24262214146,68724326401,35162,420370
14656,hour:2014-7-7-1,12,39822760171,68724326401,35162,420370
14657,hour:2014-7-7-10,12,49972650916,68724326401,35162,420370
14658,hour:2014-7-7-11,12,51979275442,68724326401,35162,420370
14659,hour:2014-7-7-12,12,40233923932,68724326401,35162,420370
14660,hour:2014-7-7-13,12,10687734347,68724326401,35162,420370
14661,hour:2014-7-7-14,12,65129837760,68724326401,35162,420370
14662,hour:2014-7-7-15,12,13600457910,68724326401,35162,420370
14663,hour:2014-7-7-16,12,36176051401,68724326401,35162,420370
14664,hour:2014-7-7-17,12,14472245913,68724326401,35162,420370
14665,hour:2014-7-7-18,12,68300795160,68724326401,35162,420370
14666,hour:2014-7-7-19,12,67367963374,68724326401,35162,420370
14667,hour:2014-7-7-2,12,53041641457,68724326401,35162,420370
14668,hour:2014-7-7-20,12,32525952586,68724326401,35162,420370
14669,hour:2014-7-7-21,12,26997161707,68724326401,35162,420370
14670,hour:2014-7-7-22,12,28527310408,68724326401,35162,420370
14671,hour:2014-7-7-23,12,37201892377,68724326401,35162,420370
14672,hour:2014-7-7-3,12,26095013781,68724326401,35162,420370
14673,hour:2014-7-7-4,12,8315031945,68724326401,35162,420370
14674,hour:2014-7-7-5,12,17163230181,68724326401,35162,420370
14675,hour:2014-7-7-6,12,60735489511,68724326401,35162,420370
14676,hour:2014-7-7-7,12,45603203016,68724326401,35162,420370
14677,hour:2014-7-7-8,12,9354645081,68724326401,35162,420370
14678,hour:2014-7-7-9,12,33854436359,68724326401,35162,420370
14679,hour:2014-7-8-0,12,40321351884,68724326401,35162,420370
14680,hour:2014-7-8-1,12,31021487128,68724326401,35162,420370
14681,hour:2014-7-8-10,12,53936271866,68724326401,35162,420370
14682,hour:2014-7-8-11,12,14850613260,68724326401,35162,420370
14683,hour:2014-7-8-12,12,25831021024,68724326401,35162,420370
14684,hour:2014-7-8-13,12,33332147015,68724326401,35162,420370
14685,hour:2014-7-8-14,12,46711745373,68724326401,35162,420370
14686,hour:2014-7-8-15,12,36328085886,68724326401,35162,420370
14687,hour:2014-7-8-16,12,9151674791,68724326401,35162,420370
14688,hour:2014-7-8-17,12,41260152765,68724326401,35162,420370
14689,hour:2014-7-8-18,12,22848060324,68724326401,35162,420370
14690,hour:2014-7-8-19,12,22096561263,68724326401,35162,420370
14691,hour:2014-7-8-2,12,16111982833,68724326401,35162,420370
14692,hour:2014-7-8-20,12,46923626784,68724326401,35162,420370
14693,hour:2014-7-8-21,12,35191775548,68724326401,35162,420370
14694,hour:2014-7-8-22,12,26035403223,68724326401,35162,420370
14695,hour:2014-7-8-23,12,38956072127,68724326401,35162,420370
14696,hour:2014-7-8-3,12,32605032565,68724326401,35162,420370
14697,hour:2014-7-8-4,12,13995054570,68724326401,35162,420370
14698,hour:2014-7-8-5,12,64472029502,68724326401,35162,420370
14699,hour:2014-7-8-6,12,44027292392,68724326401,35162,420370
14700,hour:2014-7-8-7,12,46126573399,68724326401,35162,420370
14701,hour:2014-7-8-8,12,28783928772,68724326401,35162,420370
14702,hour:2014-7-8-9,12,14591197058,68724326401,35162,420370
14703,hour:2014-7-9-0,12,54186761533,68724326401,35162,420370
14704,hour:2014-7-9-1,12,22766349272,68724326401,35162,420370
14705,hour:2014-7-9-10,12,14693069003,68724326401,35162,420370
14706,hour:2014-7-9-11,12,26051064513,68724326401,35162,420370
14707,hour:2014-7-9-12,12,9330542754,68724326401,35162,420370
14708,hour:2014-7-9-13,12,66693571341,68724326401,35162,420370
14709,hour:2014-7-9-14,12,18922809188,68724326401,35162,420370
14710,hour:2014-7-9-15,12,54190226413,68724326401,35162,420370
14711,hour:2014-7-9-16,12,44599112148,68724326401,35162,420370
14712,hour:2014-7-9-17,12,29646479460,68724326401,35162,420370
14713,hour:2014-7-9-18,12,36385927387,68724326401,35162,420370
14714,hour:2014-7-9-19,12,30589710033,68724326401,35162,420370
14715,hour:2014-7-9-2,12,52683971452,68724326401,35162,420370
14716,hour:2014-7-9-20,12,31210224852,68724326401,35162,420370
14717,hour:2014-7-9-21,12,26227753931,68724326401,35162,420370
14718,hour:2014-7-9-22,12,3976757637,68724326401,35162,420370
14719,hour:2014-7-9-23,12,24906425067,68724326401,35162,420370
14720,hour:2014-7-9-3,12,64333729083,68724326401,35162,420370
14721,hour:2014-7-9-4,12,59429251199,68724326401,35162,420370
14722,hour:2014-7-9-5,12,42721230908,68724326401,35162,420370
14723,hour:2014-7-9-6,12,49693155927,68724326401,35162,420370
14724,hour:2014-7-9-7,12,65406593803,68724326401,35162,420370
14725,hour:2014-7-9-8,12,33215896119,68724326401,35162,420370
14726,hour:2014-7-9-9,12,4717640433,68724326401,35162,420370
14727,hour:2014-8-1-0,12,43987004703,68724326401,35162,420370
14728,hour:2014-8-1-1,12,68198802592,68724326401,35162,420370
14729,hour:2014-8-1-10,12,10648942266,68724326401,35162,420370
14730,hour:2014-8-1-11,12,24662657859,68724326401,35162,420370
14731,hour:2014-8-1-12,12,21661162782,68724326401,35162,420370
14732,hour:2014-8-1-13,12,24263106251,68724326401,35162,420370
14733,hour:2014-8-1-14,12,47676828685,68724326401,35162,420370
14734,hour:2014-8-1-15,12,10341903368,68724326401,35162,420370
14735,hour:2014-8-1-16,12,61994143862,68724326401,35162,420370
14736,hour:2014-8-1-17,12,43539618691,68724326401,35162,420370
14737,hour:2014-8-1-18,12,44868331773,68724326401,35162,420370
14738,hour:2014-8-1-19,12,21660835561,68724326401,35162,420370
14739,hour:2014-8-1-2,12,6631539823,68724326401,35162,420370
14740,hour:2014-8-1-20,12,60991755152,68724326401,35162,420370
14741,hour:2014-8-1-21,12,4784740800,68724326401,35162,420370
14742,hour:2014-8-1-22,12,10388731414,68724326401,35162,420370
14743,hour:2014-8-1-23,12,56256787090,68724326401,35162,420370
14744,hour:2014-8-1-3,12,20270163133,68724326401,35162,420370
14745,hour:2014-8-1-4,12,18568336255,68724326401,35162,420370
14746,hour:2014-8-1-5,12,65540088950,68724326401,35162,420370
14747,hour:2014-8-1-6,12,1404055195,68724326401,35162,420370
14748,hour:2014-8-1-7,12,27342298239,68724326401,35162,420370
14749,hour:2014-8-1-8,12,19681518308,68724326401,35162,420370
14750,hour:2014-8-1-9,12,18351506928,68724326401,35162,420370
14751,hour:2014-8-10-0,12,67232317353,68724326401,35162,420370
14752,hour:2014-8-10-1,12,64935527591,68724326401,35162,420370
14753,hour:2014-8-10-10,12,44661215481,68724326401,35162,420370
14754,hour:2014-8-10-11,12,23148215596,68724326401,35162,420370
14755,hour:2014-8-10-12,12,47417428472,68724326401,35162,420370
14756,hour:2014-8-10-13,12,47735105776,68724326401,35162,420370
14757,hour:2014-8-10-14,12,19279255996,68724326401,35162,420370
14758,hour:2014-8-10-15,12,46498246345,68724326401,35162,420370
14759,hour:2014-8-10-16,12,18536812612,68724326401,35162,420370
14760,hour:2014-8-10-17,12,41325034021,68724326401,35162,420370
14761,hour:2014-8-10-18,12,39635139557,68724326401,35162,420370
14762,hour:2014-8-10-19,12,35146305102,68724326401,35162,420370
14763,hour:2014-8-10-2,12,52254148845,68724326401,35162,420370
14764,hour:2014-8-10-20,12,52385358126,68724326401,35162,420370
14765,hour:2014-8-10-21,12,60558114393,68724326401,35162,420370
14766,hour:2014-8-10-22,12,24969521035,68724326401,35162,420370
14767,hour:2014-8-10-23,12,5417378794,68724326401,35162,420370
14768,hour:2014-8-10-3,12,65530313057,68724326401,35162,420370
14769,hour:2014-8-10-4,12,48594739829,68724326401,35162,420370
14770,hour:2014-8-10-5,12,44979798056,68724326401,35162,420370
14771,hour:2014-8-10-6,12,54266730307,68724326401,35162,420370
14772,hour:2014-8-10-7,12,3929393589,68724326401,35162,420370
14773,hour:2014-8-10-8,12,3677994385,68724326401,35162,420370
14774,hour:2014-8-10-9,12,40881633589,68724326401,35162,420370
14775,hour:2014-8-11-0,12,64282005303,68724326401,35162,420370
14776,hour:2014-8-11-1,12,9846889767,68724326401,35162,420370
14777,hour:2014-8-11-10,12,88149038,68724326401,35162,420370
14778,hour:2014-8-11-11,12,1920780513,68724326401,35162,420370
14779,hour:2014-8-11-12,12,57188186366,68724326401,35162,420370
14780,hour:2014-8-11-13,12,55410859575,68724326401,35162,420370
14781,hour:2014-8-11-14,12,24492011617,68724326401,35162,420370
14782,hour:2014-8-11-15,12,11042881947,68724326401,35162,420370
14783,hour:2014-8-11-16,12,43352995842,68724326401,35162,420370
14784,hour:2014-8-11-17,12,26688634789,68724326401,35162,420370
14785,hour:2014-8-11-18,12,49311342588,68724326401,35162,420370
14786,hour:2014-8-11-19,12,33372513916,68724326401,35162,420370
14787,hour:2014-8-11-2,12,30663563161,68724326401,35162,420370
14788,hour:2014-8-11-20,12,59122410392,68724326401,35162,420370
14789,hour:2014-8-11-21,12,7685955877,68724326401,35162,420370
14790,hour:2014-8-11-22,12,27931555801,68724326401,35162,420370
14791,hour:2014-8-11-23,12,13171670774,68724326401,35162,420370
14792,hour:2014-8-11-3,12,52225576347,68724326401,35162,420370
14793,hour:2014-8-11-4,12,1981422373,68724326401,35162,420370
14794,hour:2014-8-11-5,12,50198605358,68724326401,35162,420370
14795,hour:2014-8-11-6,12,2653571436,68724326401,35162,420370
14796,hour:2014-8-11-7,12,19135427408,68724326401,35162,420370
14797,hour:2014-8-11-8,12,37391789865,68724326401,35162,420370
14798,hour:2014-8-11-9,12,49865804196,68724326401,35162,420370
14799,hour:2014-8-12-0,12,50048608354,68724326401,35162,420370
14800,hour:2014-8-12-1,12,24215789787,68724326401,35162,420370
14801,hour:2014-8-12-10,12,4874620257,68724326401,35162,420370
14802,hour:2014-8-12-11,12,38455575540,68724326401,35162,420370
14803,hour:2014-8-12-12,12,56333003972,68724326401,35162,420370
14804,hour:2014-8-12-13,12,49750507117,68724326401,35162,420370
14805,hour:2014-8-12-14,12,67167336043,68724326401,35162,420370
14806,hour:2014-8-12-15,12,34675844078,68724326401,35162,420370
14807,hour:2014-8-12-16,12,34376100951,68724326401,35162,420370
14808,hour:2014-8-12-17,12,3504708521,68724326401,35162,420370
14809,hour:2014-8-12-18,12,10724752799,68724326401,35162,420370
14810,hour:2014-8-12-19,12,16320456713,68724326401,35162,420370
14811,hour:2014-8-12-2,12,22281355237,68724326401,35162,420370
14812,hour:2014-8-12-20,12,6122821564,68724326401,35162,420370
14813,hour:2014-8-12-21,12,53590683020,68724326401,35162,420370
14814,hour:2014-8-12-22,12,2835108131,68724326401,35162,420370
14815,hour:2014-8-12-23,12,68347337428,68724326401,35162,420370
14816,hour:2014-8-12-3,12,59852609186,68724326401,35162,420370
14817,hour:2014-8-12-4,12,38902541234,68724326401,35162,420370
14818,hour:2014-8-12-5,12,65863454953,68724326401,35162,420370
14819,hour:2014-8-12-6,12,18271925876,68724326401,35162,420370
14820,hour:2014-8-12-7,12,13149975168,68724326401,35162,420370
14821,hour:2014-8-12-8,12,49221982574,68724326401,35162,420370
14822,hour:2014-8-12-9,12,57129078069,68724326401,35162,420370
14823,hour:2014-8-13-0,12,57626154729,68724326401,35162,420370
14824,hour:2014-8-13-1,12,25441099602,68724326401,35162,420370
14825,hour:2014-8-13-10,12,1083365382,68724326401,35162,420370
14826,hour:2014-8-13-11,12,48865857662,68724326401,35162,420370
14827,hour:2014-8-13-12,12,10427835673,68724326401,35162,420370
14828,hour:2014-8-13-13,12,57611118151,68724326401,35162,420370
14829,hour:2014-8-13-14,12,48470916244,68724326401,35162,420370
14830,hour:2014-8-13-15,12,43518645646,68724326401,35162,420370
14831,hour:2014-8-13-16,12,23788579171,68724326401,35162,420370
14832,hour:2014-8-13-17,12,63377795397,68724326401,35162,420370
14833,hour:2014-8-13-18,12,25748503917,68724326401,35162,420370
14834,hour:2014-8-13-19,12,10479772074,68724326401,35162,420370
14835,hour:2014-8-13-2,12,18872204418,68724326401,35162,420370
14836,hour:2014-8-13-20,12,11193321756,68724326401,35162,420370
14837,hour:2014-8-13-21,12,66209327754,68724326401,35162,420370
14838,hour:2014-8-13-22,12,56246533831,68724326401,35162,420370
14839,hour:2014-8-13-23,12,61110870475,68724326401,35162,420370
14840,hour:2014-8-13-3,12,43266627292,68724326401,35162,420370
14841,hour:2014-8-13-4,12,57536490162,68724326401,35162,420370
14842,hour:2014-8-13-5,12,18571826923,68724326401,35162,420370
14843,hour:2014-8-13-6,12,67097339070,68724326401,35162,420370
14844,hour:2014-8-13-7,12,25812703838,68724326401,35162,420370
14845,hour:2014-8-13-8,12,34112690267,68724326401,35162,420370
14846,hour:2014-8-13-9,12,23304023610,68724326401,35162,420370
14847,hour:2014-8-14-0,12,37532394486,68724326401,35162,420370
14848,hour:2014-8-14-1,12,28289419604,68724326401,35162,420370
14849,hour:2014-8-14-10,12,34233182391,68724326401,35162,420370
14850,hour:2014-8-14-11,12,61928920720,68724326401,35162,420370
